Annee (0);jour (0);mois (0);dist ÌÊ la cÌ«te (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol ÌÊ bord; Kidnapping;blessÌ©es; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;new_type;newDescriptif;Guns;mousson;distance au port
2012.0;5.0;9.0;;A;06:11N;002:56E;Chemical Tanker;Singapore;Steaming;Hijacked;-1;-1;;0;0;0;0;0;0;a large group of heavily armed pirates boarded a drifting tanker. the crew shut down / disabled all machinery and retreated into the citadel and contacted their owners / cso for help. upon receipt of the distress message, the imb piracy reporting centre contacted the nigerian authorities and foreign naval forces to assist the crew and tanker. the nigerian authorities despatched a helicopter which located the tanker.  a warship arrived at the location and rescued all the 23 crew members and tanker. the tanker was escorted by the warship to a safe anchorage.;6.18333333333;2.93333333333;17.0;Tanker;a large group of heavily armed pirates boarded a drifting tanker. the crew shut down / disabled all machinery and retreated into the citadel and contacted their owners / cso for help. upon receipt of the distress message, the imb piracy reporting centre contacted the nigerian authorities and foreign naval forces to assist the crew and tanker. the nigerian authorities despatched a helicopter which located the tanker.  a warship arrived at the location and rescued all the 23 crew members and tanker. the tanker was escorted by the warship to a safe anchorage.;0;1;53.7581604646
2012.0;4.0;10.0;;A;04:48.8N;001:25.1E;Chemical Tanker;Liberia;Steaming;Hijacked;-1;-1;;1;0;1;0;0;0;around 10 to 12 pirates armed with guns boarded the tanker drifting in the sts area. the pirates hijacked the tanker and mustered all crew on the bridge while waiting for a bunker barge to steal ship‰Ûªs cargo. when the bunker barge arrived, the ship‰Ûªs crew were forced to prepare the fenders for the vessel to come alongside. after stealing the cargo the pirates locked the crew in the master‰Ûªs cabin, damaged some of the navigational equipment, stole ship‰Ûªs cash, crew personal belongings, provisions, bonded store and electronic items and then left the tanker on 05.10.2012 in the early morning hours. all crew are safe apart from some physical injuries.;4.80222222222;1.41694444444;19.0;Tanker;around 10 to 12 pirates armed with guns boarded the tanker drifting in the sts area. the pirates hijacked the tanker and mustered all crew on the bridge while waiting for a bunker barge to steal ship‰Ûªs cargo. when the bunker barge arrived, the ship‰Ûªs crew were forced to prepare the fenders for the vessel to come alongside. after stealing the cargo the pirates locked the crew in the master‰Ûªs cabin, damaged some of the navigational equipment, stole ship‰Ûªs cash, crew personal belongings, provisions, bonded store and electronic items and then left the tanker on 05.10.2012 in the early morning hours. all crew are safe apart from some physical injuries.;1;0;147.942878785
2012.0;5.0;10.0;;A;05:12.56N;004:03.68W;Product Tanker;Bahamas;Anchored;Hijacked;-1;-1;;1;0;0;0;1;0;around 14 pirates armed with ak47 and knives boarded and hijacked an anchored tanker. they damaged ship‰Ûªs communication equipment and sailed the tanker to an unknown location where part of the cargo was stolen by transferring into another vessel. prior to leaving the vessel on 09.10.2012 the pirates stole crew personal belongings and cash.;5.21555555556;-4.06888888889;19.0;Tanker;around 14 pirates armed with ak47 and knives boarded and hijacked an anchored tanker. they damaged ship‰Ûªs communication equipment and sailed the tanker to an unknown location where part of the cargo was stolen by transferring into another vessel. prior to leaving the vessel on 09.10.2012 the pirates stole crew personal belongings and cash.;0;0;10.1359125518
2012.0;5.0;10.0;;A;29:49N;032:33E;Container;Panama;Anchored;Boarded;2;4;;1;0;0;0;0;0;four robbers boarded an anchored ship via the hawse pipe. they broke into a container and stole the contents while the duty crew were tending to the suez canal mooring boat. when duty crew returned to the forecastle he noticed two robbers escaping in a small unlit boat near the anchor chain. port authorities informed. all crew safe.;29.8166666667;32.55;19.0;Other;four robbers boarded an anchored ship via the hawse pipe. they broke into a container and stole the contents while the duty crew were tending to the suez canal mooring boat. when duty crew returned to the forecastle he noticed two robbers escaping in a small unlit boat near the anchor chain. port authorities informed. all crew safe.;0;0;10.9296008306
2012.0;16.0;10.0;;A;09:24.1N;013:45.9W;General Cargo;Malta;Anchored;Boarded;6;6;;1;0;0;0;0;0;six robbers boarded the anchored ship. the crew retreated into the accommodation and contacted the owners for help. the owners informed the imb piracy reporting centre which relayed the message to the guinea authorities who dispatched a patrol boat to assist the ship. the robbers stole cargo contents from the containers and escaped upon seeing the approaching patrol boat. all crew safe.;9.40027777778;-13.7525;20.0;Vehicle Carrier;six robbers boarded the anchored ship. the crew retreated into the accommodation and contacted the owners for help. the owners informed the imb piracy reporting centre which relayed the message to the guinea authorities who dispatched a patrol boat to assist the ship. the robbers stole cargo contents from the containers and escaped upon seeing the approaching patrol boat. all crew safe.;0;0;13.46111843
2012.0;15.0;10.0;;A;03:39N;006:14E;Supply Vessel;Luxemburg;Steaming;Boarded;-1;-1;;1;1;0;0;0;0;seven armed pirates boarded an anchor handling tug supply vessel underway via a speedboat launched from a mother vessel. they stole crew personal effects, kidnapped seven crew members and escaped.;3.65;6.23333333333;20.0;Vessel;seven armed pirates boarded an anchor handling tug supply vessel underway via a speedboat launched from a mother vessel. they stole crew personal effects, kidnapped seven crew members and escaped.;0;0;132.471504678
2012.0;17.0;12.0;;A;03:44.09N;005:37.27E;Chemical Tanker;Marshall Islands;Steaming;Boarded;3;3;;1;1;0;0;0;0;three pirates armed with machine guns attacked and boarded the tanker underway. they stole crew personal belongings and kidnapped master, c/o, 2/o, c/e and another crew member and then escaped. the tanker sent ssas and requested assistance.  the tanker and the rest of crew members were unhurt and safe.;3.73583333333;5.62416666667;24.0;Tanker;three pirates armed with machine guns attacked and boarded the tanker underway. they stole crew personal belongings and kidnapped master, c/o, 2/o, c/e and another crew member and then escaped. the tanker sent ssas and requested assistance.  the tanker and the rest of crew members were unhurt and safe.;1;0;185.401221195
2012.0;23.0;12.0;;A;04:01N;005:14E;Offshore Supply Ship;Italy;Steaming;Boarded;-1;-1;;0;1;0;0;0;0;pirates armed with guns attacked and boarded an offshore supply vessel underway and kidnapped four crew members. no injuries to other crew members and vessel continued passage to a safe port.  rest of world  ref date time status type name of ship type/flag/grt/ imo number position narration no attacks reported during this quarter    attempted attacks  1 january ‰ÛÒ 30 september 2012  south east asia (malacca straits)   ref date time status type name of ship type/flag/grt/ imo number position narration no attacks reported during this quarter   south east asia (excluding malacca straits)  ref date time status type name of ship type/flag/grt/ imo number position narration;4.01666666667;5.23333333333;24.0;Offshore Exploitation;pirates armed with guns attacked and boarded an offshore supply vessel underway and kidnapped four crew members. no injuries to other crew members and vessel continued passage to a safe port.  rest of world  ref date time status type name of ship type/flag/grt/ imo number position narration no attacks reported during this quarter    attempted attacks  1 january ‰ÛÒ 30 september 2012  south east asia (malacca straits)   ref date time status type name of ship type/flag/grt/ imo number position narration no attacks reported during this quarter   south east asia (excluding malacca straits)  ref date time status type name of ship type/flag/grt/ imo number position narration;1;0;174.901210926
2012.0;1.0;1.0;;BCD;03:44S;114:27E;Bulk Carrier;Liberia;Anchored;Attempted;1;1;;0;0;0;0;0;0;the duty a/b onboard the ship waiting for loading operations noticed one robber at starboard hawse pipe, trying to break open the lock. one boat was noticed nearby with two more persons onboard. alarm raised, crew mustered. the robber jumped into the water and escaped in the waiting boat. nothing stolen.;-3.73333333333;114.45;1.0;Vehicle Carrier;the duty a/b onboard the ship waiting for loading operations noticed one robber at starboard hawse pipe, trying to break open the lock. one boat was noticed nearby with two more persons onboard. alarm raised, crew mustered. the robber jumped into the water and escaped in the waiting boat. nothing stolen.;0;0;47.3951643986
2012.0;14.0;1.0;;BCD;01:24.28N;104:42.09E;Container;Panama;Anchored;Attempted;4;4;;0;0;0;0;1;0;four robbers wearing masks, armed with choppers and knives in a boat approached an anchored ship. two of the robbers attempted to board the ship by climbing the anchor chain. duty crew noticed the robbers and informed bridge who raised the alarm. crew mustered and activated the fire hoses resulting in the robbers aborting the attempted boarding.;1.40777777778;104.7025;1.0;Other;four robbers wearing masks, armed with choppers and knives in a boat approached an anchored ship. two of the robbers attempted to board the ship by climbing the anchor chain. duty crew noticed the robbers and informed bridge who raised the alarm. crew mustered and activated the fire hoses resulting in the robbers aborting the attempted boarding.;0;0;81.9330535495
2012.0;8.0;3.0;;BCD;01:42.4N;101:29.1E;Tanker;Italy;Anchored;Attempted;1;1;;0;0;0;0;0;0;duty watchman saw one robber climbing using thin hooked line on the tanker at anchor. the duty a/b informed bridge who raised alarm, sounded ship's whistle and crew mustered. on noticing the crew alertness, the robber jumped overboard and escaped with two other accomplices waiting in a boat. nothing stolen and no casualties.;1.70111111111;101.483611111;5.0;Tanker;duty watchman saw one robber climbing using thin hooked line on the tanker at anchor. the duty a/b informed bridge who raised alarm, sounded ship's whistle and crew mustered. on noticing the crew alertness, the robber jumped overboard and escaped with two other accomplices waiting in a boat. nothing stolen and no casualties.;0;0;5.85287835876
2012.0;6.0;4.0;;BCD;01:42.2N;101:27.5E;Chemical Tanker;Isle of Man;Anchored;Attempted;5;5;;0;0;0;0;0;0;five robbers in a small boat attempted to board an anchored tanker but had to abort their attempt as the alert duty watchmen had noticed them.;1.70055555556;101.451388889;7.0;Tanker;five robbers in a small boat attempted to board an anchored tanker but had to abort their attempt as the alert duty watchmen had noticed them.;0;0;2.68514061187
2012.0;24.0;9.0;;BCD;01:07.1N;103:35.4E;Tanker;Marshall Islands;Anchored;Attempted;2;2;;0;0;0;0;0;0;two robbers attempted to board an anchored tanker from the port quarter sunken deck. alert crew noticed the robbers and raised the alarm. upon hearing the alarm, the robbers aborted the attempted boarding and escaped. authorities informed via local agents.;1.11694444444;103.584444444;18.0;Tanker;two robbers attempted to board an anchored tanker from the port quarter sunken deck. alert crew noticed the robbers and raised the alarm. upon hearing the alarm, the robbers aborted the attempted boarding and escaped. authorities informed via local agents.;0;1;22.159623274
2012.0;21.0;10.0;;BCD;03:47.8N;098:42.1E;Container;Hong Kong;Berthed;Attempted;1;2;;0;0;0;0;1;0;two robbers armed with long knives in a small boat approached the berthed ship. alert duty crew noticed one robber attempting to board the ship using a rope. the crew shouted at the robber who aborted the boarding and escaped.;3.78555555556;98.7002777778;20.0;Other;two robbers armed with long knives in a small boat approached the berthed ship. alert duty crew noticed one robber attempting to board the ship using a rope. the crew shouted at the robber who aborted the boarding and escaped.;0;0;3.7415455367
2012.0;1.0;12.0;;BCD;01:23S;116:59E;Bulk Carrier;Panama;Anchored;Attempted;-1;-1;;0;0;0;0;0;0;robbers in a small unlit boat closed in to an anchored ship and attempted to climb onboard the ship via the anchor chain. alert duty a/b noticed the robbers, shouted at them and informed the bridge who raised the alarm. all crew members rushed to the forecastle. on hearing the alarm and seeing the crew alertness, the robbers aborted the attempted boarding and escaped in their boat. port control informed.;-1.38333333333;116.983333333;23.0;Vehicle Carrier;robbers in a small unlit boat closed in to an anchored ship and attempted to climb onboard the ship via the anchor chain. alert duty a/b noticed the robbers, shouted at them and informed the bridge who raised the alarm. all crew members rushed to the forecastle. on hearing the alarm and seeing the crew alertness, the robbers aborted the attempted boarding and escaped in their boat. port control informed.;0;0;30.1062573214
2012.0;8.0;12.0;;BCD;03:55.1N;098:47.5E;Chemical Tanker;Russia;Anchored;Attempted;5;5;;0;0;0;0;0;0;three wooden boats with five robbers in each approached an anchored tanker waiting for cargo operations. due to the crew alertness, the robbers were spotted and were unable to board the tanker. before moving away, one of the robbers gestured to the crew that they would return during the night hours. due to the threat and no response from port authorities the master heaved up the anchor and sailed to the open sea.  far east  ref date time name of ship type/flag/grt/ imo number position narration;3.91694444444;98.7847222222;23.0;Tanker;three wooden boats with five robbers in each approached an anchored tanker waiting for cargo operations. due to the crew alertness, the robbers were spotted and were unable to board the tanker. before moving away, one of the robbers gestured to the crew that they would return during the night hours. due to the threat and no response from port authorities the master heaved up the anchor and sailed to the open sea.  far east  ref date time name of ship type/flag/grt/ imo number position narration;0;0;19.7541124119
2012.0;15.0;2.0;;BCD;09:57N;076:02E;Tanker;Greece;Anchored;Attempted;-1;-1;;0;0;0;0;0;0;around 20 robbers in two boats approached an anchored tanker and attempted to board her. the lookout crew noticed the robbers, raised the alarm and crew mustered. the robbers aborted the attack upon seeing the crew alertness and moved away.   americas  ref date time status type name of ship type/flag/grt/ imo number position narration;9.95;76.0333333333;4.0;Tanker;around 20 robbers in two boats approached an anchored tanker and attempted to board her. the lookout crew noticed the robbers, raised the alarm and crew mustered. the robbers aborted the attack upon seeing the crew alertness and moved away.   americas  ref date time status type name of ship type/flag/grt/ imo number position narration;0;0;25.6520947777
2012.0;26.0;1.0;;BCD;02:26N;079:18W;Container;Singapore;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;three suspected armed pirates in black military uniforms chased the ship underway in a white hulled speed boat. the ship increased speed, made evasive manoeuvres and crew mustered. the boat aborted the attempt and moved away after chasing the ship for 45minutes.;2.43333333333;-79.3;2.0;Other;three suspected armed pirates in black military uniforms chased the ship underway in a white hulled speed boat. the ship increased speed, made evasive manoeuvres and crew mustered. the boat aborted the attempt and moved away after chasing the ship for 45minutes.;0;0;164.995950978
2012.0;27.0;1.0;;BCD;00:02.80N;050:59.70W;Bulk Carrier;Liberia;Anchored;Attempted;4;4;;0;0;0;0;0;0;four robbers in a small unlit boat approached an anchored ship. the deck watch crew noticed the robbers climbing up the anchor chain and trying to remove the hawse pipe cover and informed the bridge. oow immediately raised the alarm and activated the fire pump to start anchor wash. the robbers aborted the boarding and escaped in their boat. port control and ships in the vicinity were informed.;0.0555555555556;-51.0027777778;2.0;Vehicle Carrier;four robbers in a small unlit boat approached an anchored ship. the deck watch crew noticed the robbers climbing up the anchor chain and trying to remove the hawse pipe cover and informed the bridge. oow immediately raised the alarm and activated the fire pump to start anchor wash. the robbers aborted the boarding and escaped in their boat. port control and ships in the vicinity were informed.;0;0;19.8460151966
2012.0;17.0;5.0;;BCD;09:58.2N;083:00.1W;Container;Liberia;Anchored;Attempted;5;5;;0;0;0;0;0;0;five robbers in a boat were noticed by alert deck watchmen alongside their ship with boat hooks in an attempt to board. duty officer raised alarm and reported to port authorities. seeing the alert crew the robbers aborted the attempt and moved away.   africa (somalia)  ref date time status type name of ship type/flag/grt/ imo number position narration;9.96722222222;-83.0002777778;10.0;Other;five robbers in a boat were noticed by alert deck watchmen alongside their ship with boat hooks in an attempt to board. duty officer raised alarm and reported to port authorities. seeing the alert crew the robbers aborted the attempt and moved away.   africa (somalia)  ref date time status type name of ship type/flag/grt/ imo number position narration;0;0;2.53076748018
2012.0;5.0;1.0;;BCD;22:27N;060:59E;Bulk Carrier;Bahamas;Steaming;Attempted;6;6;;0;0;0;0;0;1;six pirates in a skiff approached the ship underway. master contacted a warship in the vicinity when the skiff came to a distance of 2.5nm. a naval warship in the vicinity responded. alarm raised, non-essential crew mustered in the citadel and the master took anti-piracy measures. machine guns and a rpg were sighted on the skiff when it closed to a distance of five cables from the ship. the helicopter arrived on the scene resulting in the pirates aborting the attempted attack.;22.45;60.9833333333;1.0;Vehicle Carrier;six pirates in a skiff approached the ship underway. master contacted a warship in the vicinity when the skiff came to a distance of 2.5nm. a naval warship in the vicinity responded. alarm raised, non-essential crew mustered in the citadel and the master took anti-piracy measures. machine guns and a rpg were sighted on the skiff when it closed to a distance of five cables from the ship. the helicopter arrived on the scene resulting in the pirates aborting the attempted attack.;1;0;280.209682949
2012.0;12.0;1.0;;BCD;01:37N;046:00E;Naval Auxiliary;Spain;Steaming;Fired upon;6;6;;0;0;1;0;0;0;six pirates in a skiff approached, fired upon and attempted to board the ship underway from the stern. the force protection team on board the vessel returned fire and the pirates to aborted the attack. the vessels helicopter was launched to track the skiff and the pirates surrendered. the injured pirates were given medical treatment onboard the naval ship.;1.61666666667;46.0;1.0;Military;six pirates in a skiff approached, fired upon and attempted to board the ship underway from the stern. the force protection team on board the vessel returned fire and the pirates to aborted the attack. the vessels helicopter was launched to track the skiff and the pirates surrendered. the injured pirates were given medical treatment onboard the naval ship.;0;0;85.7500082927
2012.0;12.0;1.0;;BCD;14:51.7N;056:32.0E;LPG Tanker;Isle of Man;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;pirates in skiffs approached the tanker underway. the tanker enforced anti piracy measures, sent distress message and ordered the armed guards to standby. when skiffs approached closer than 1000meters, warning shots were fired and skiffs returned fire. warning shots were fired again and as a result the skiffs moved way.;14.8519444444;56.5333333333;1.0;Tanker;pirates in skiffs approached the tanker underway. the tanker enforced anti piracy measures, sent distress message and ordered the armed guards to standby. when skiffs approached closer than 1000meters, warning shots were fired and skiffs returned fire. warning shots were fired again and as a result the skiffs moved way.;0;0;355.698753916
2012.0;16.0;1.0;;BCD;15:04N;058:17E;Tanker;Italy;Steaming;Fired upon;6;6;;0;0;0;0;0;0;lookouts onboard the tanker underway noticed six pirates in a skiff approaching their ship at a distance of 3.5nm. at a distance of around 300meters the onboard unarmed security team engaged the skiff with the lrad and the non-essential crew members mustered in the citadel. the skiff fired at the tanker and continued to approach. the security team fired warning flares which landed close to the skiff. the pirates continued to approach and fire upon the tanker. however after the security team fired two more flares close to the skiff the pirates aborted but tailed the tanker for 15 minutes before heading towards a mother vessel in the vicinity.;15.0666666667;58.2833333333;2.0;Tanker;lookouts onboard the tanker underway noticed six pirates in a skiff approaching their ship at a distance of 3.5nm. at a distance of around 300meters the onboard unarmed security team engaged the skiff with the lrad and the non-essential crew members mustered in the citadel. the skiff fired at the tanker and continued to approach. the security team fired warning flares which landed close to the skiff. the pirates continued to approach and fire upon the tanker. however after the security team fired two more flares close to the skiff the pirates aborted but tailed the tanker for 15 minutes before heading towards a mother vessel in the vicinity.;0;0;501.938644472
2012.0;17.0;1.0;;BCD;13:32N;055:44E;Pipe Layer Vessel;Netherlands;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;armed pirates in a skiff approached the ship underway. the armed security team onboard showed their weapons and made their presence known. the pirates aborted the approach and moved away.;13.5333333333;55.7333333333;2.0;Offshore Exploitation;armed pirates in a skiff approached the ship underway. the armed security team onboard showed their weapons and made their presence known. the pirates aborted the approach and moved away.;0;0;420.626275855
2012.0;20.0;1.0;;BCD;24:53.4N;057:27.4E;Tanker;Liberia;Steaming;Attempted;12;12;;0;0;0;0;0;0;twelve pirates in a grey coloured skiff approached the tanker underway. as the skiff closed to the tanker ladders were sighted. alarm raised, non-essential crew mustered in the citadel and the master took anti-piracy measures. as the skiff manoeuvred towards the tanker the onboard security team fired warning shots resulting in the pirates aborting the attempted attack.;24.8844444444;57.4511111111;2.0;Tanker;twelve pirates in a grey coloured skiff approached the tanker underway. as the skiff closed to the tanker ladders were sighted. alarm raised, non-essential crew mustered in the citadel and the master took anti-piracy measures. as the skiff manoeuvred towards the tanker the onboard security team fired warning shots resulting in the pirates aborting the attempted attack.;0;0;93.0722471453
2012.0;28.0;1.0;;BCD;04:55N;058:14E;General Cargo;Antigua and Barbuda;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;a general cargo ship underway noticed a mother vessel lowering a skiff. the skiff with five armed pirates was seen approaching the ship. the onboard armed security team fired warning flares which were ignored by the skiff. as the skiff approached the ship, at a distance of 500meters the security team fired warning shots resulting in the skiff aborting and moving away.;4.91666666667;58.2333333333;2.0;Vehicle Carrier;a general cargo ship underway noticed a mother vessel lowering a skiff. the skiff with five armed pirates was seen approaching the ship. the onboard armed security team fired warning flares which were ignored by the skiff. as the skiff approached the ship, at a distance of 500meters the security team fired warning shots resulting in the skiff aborting and moving away.;0;0;1099.90458581
2012.0;6.0;2.0;;BCD;05:03S;066:08E;Chemical Tanker;Marshall Islands;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;pirates in two white coloured skiffs approached the tanker underway. oow informed the master who raised the alarm and activated anti piracy measures. as the skiffs approached, the onboard armed team fired warning shots which were ignored by the skiffs. as the skiffs continued to approach the tanker at high speed the armed team again fired warning shots which resulted in the skiffs moving away.;-5.05;66.1333333333;3.0;Tanker;pirates in two white coloured skiffs approached the tanker underway. oow informed the master who raised the alarm and activated anti piracy measures. as the skiffs approached, the onboard armed team fired warning shots which were ignored by the skiffs. as the skiffs continued to approach the tanker at high speed the armed team again fired warning shots which resulted in the skiffs moving away.;0;0;1184.08108768
2012.0;8.0;2.0;;BCD;04:18S;059:59E;Tanker;Panama;Steaming;Attempted;5;5;;0;0;0;0;0;0;the oow onboard the vlcc tanker sighted two skiffs approaching her. the tanker increased speed to maximum and made evasive manoeuvres and applied anti piracy measures. the skiff had five pirates carrying guns and ladder. onboard security team fired warning shots at the skiff and the skiff stopped approaching.;-4.3;59.9833333333;3.0;Tanker;the oow onboard the vlcc tanker sighted two skiffs approaching her. the tanker increased speed to maximum and made evasive manoeuvres and applied anti piracy measures. the skiff had five pirates carrying guns and ladder. onboard security team fired warning shots at the skiff and the skiff stopped approaching.;1;0;502.628031923
2012.0;9.0;2.0;;BCD;18:44.5N;061:32.8E;Container;Liberia;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;c/officer onboard a ship underway noticed two suspicious boats in the vicinity. he informed the master and started tracking the boats. it was observed that a red hull fishing vessel and a white skiff were chasing the ship. the skiff was noted to be doing around 19knots. alarm raised and anti piracy measures taken by master and crew.  as ship‰Ûªs speed was greater than the skiff the distance between them increased and the skiff slowed down and stopped after 45 minutes.;18.7347222222;61.5355555556;3.0;Other;c/officer onboard a ship underway noticed two suspicious boats in the vicinity. he informed the master and started tracking the boats. it was observed that a red hull fishing vessel and a white skiff were chasing the ship. the skiff was noted to be doing around 19knots. alarm raised and anti piracy measures taken by master and crew.  as ship‰Ûªs speed was greater than the skiff the distance between them increased and the skiff slowed down and stopped after 45 minutes.;0;0;623.802561262
2012.0;18.0;2.0;;BCD;05:29S;064:02E;Chemical Tanker;Hong Kong;Steaming;Fired upon;6;6;;0;0;0;0;0;1;a tanker underway noticed a skiff at a distance of 2nm. as the skiff approached to 0.5nm it stopped and five to six pirates with rpgs and automatic weapons were observed. the onboard armed security team fired warning shots resulting in the skiff returning fire and then moving away.;-5.48333333333;64.0333333333;4.0;Tanker;a tanker underway noticed a skiff at a distance of 2nm. as the skiff approached to 0.5nm it stopped and five to six pirates with rpgs and automatic weapons were observed. the onboard armed security team fired warning shots resulting in the skiff returning fire and then moving away.;1;0;954.571029088
2012.0;25.0;2.0;;BCD;20:19.6N;059:23.4E;Container;Singapore;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;pirates in three skiffs with ladders doing around 20knots chased a ship underway. non essential crew took shelter in the citadel and security team deployed. master informed ukmto who advised ship to alter course towards a coalition warship. after chasing for around 30minutes, the skiffs aborted the attempt and moved away.;20.3183333333;59.3844444444;4.0;Other;pirates in three skiffs with ladders doing around 20knots chased a ship underway. non essential crew took shelter in the citadel and security team deployed. master informed ukmto who advised ship to alter course towards a coalition warship. after chasing for around 30minutes, the skiffs aborted the attempt and moved away.;0;0;376.658000226
2012.0;25.0;2.0;;BCD;26:08.9N;056:42.1E;Container;Singapore;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;a container ship underway noticed three skiffs at a distance of 2nm approaching her at high speed. master raised alarm, activated ssas, altered course, non-essential crew mustered in the citadel and the onboard armed guards took their position. the armed guards fired warning shots when the skiffs closed to a distance of 1nm resulting in the pirates aborting the attack and moving away.;26.1358333333;56.7002777778;4.0;Other;a container ship underway noticed three skiffs at a distance of 2nm approaching her at high speed. master raised alarm, activated ssas, altered course, non-essential crew mustered in the citadel and the onboard armed guards took their position. the armed guards fired warning shots when the skiffs closed to a distance of 1nm resulting in the pirates aborting the attack and moving away.;0;0;67.2289494935
2012.0;28.0;2.0;;BCD;16:03.9N;058:58.9E;Chemical Tanker;Panama;Steaming;Attempted;4;4;;0;0;0;0;0;0;while underway, the tanker spotted three to four pirates in a skiff heading towards her at a speed more than 20knots. alarm raised, fire pumps activated, evasive manoeuvres made and armed team made their presence known. the skiff later stopped their approach and the tanker continued her passage. a mother vessel was seen in the vicinity.;16.0525;58.9691666667;4.0;Tanker;while underway, the tanker spotted three to four pirates in a skiff heading towards her at a speed more than 20knots. alarm raised, fire pumps activated, evasive manoeuvres made and armed team made their presence known. the skiff later stopped their approach and the tanker continued her passage. a mother vessel was seen in the vicinity.;0;0;537.973796838
2012.0;11.0;3.0;;BCD;13:09N;057:56E;Container;Denmark;Steaming;Fired upon;5;5;;0;0;0;0;0;1;"five pirates in a skiff doing 22knots chased and fired upon the ship underway at 21knots. pirates closed to the port quarter of the ship and fired a rpg towards the bridge. master increased speed; enforce anti-piracy measures and crew mustered in safe area. after about 20minutes of chasing the pirates aborted the attack and moved away.";13.15;57.9333333333;5.0;Other;"five pirates in a skiff doing 22knots chased and fired upon the ship underway at 21knots. pirates closed to the port quarter of the ship and fired a rpg towards the bridge. master increased speed; enforce anti-piracy measures and crew mustered in safe area. after about 20minutes of chasing the pirates aborted the attack and moved away.";0;0;595.037914323
2012.0;19.0;3.0;;BCD;05:40N;053:23E;Container;Liberia;Steaming;Fired upon;6;6;;0;0;0;0;0;0;about six pirates armed with guns in a skiff chased and fired upon the ship underway. master raised alarm, increased speed and crew mustered in a safe place. the onboard armed security team returned fire resulting in the pirates aborting the attack. no injuries to crew.;5.66666666667;53.3833333333;6.0;Other;about six pirates armed with guns in a skiff chased and fired upon the ship underway. master raised alarm, increased speed and crew mustered in a safe place. the onboard armed security team returned fire resulting in the pirates aborting the attack. no injuries to crew.;1;0;978.40583412
2012.0;23.0;3.0;;BCD;22:37.50N;063:31.80E;General Cargo;Ethiopia;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;master onboard the ship noticed three skiffs approaching at high speed. the skiffs were observed following the ship as she altered course to move away. seeing this master alerted security team who fired warning shots when the skiff was observed 15/20 feet away from the ship. the skiffs moved away.;22.6305555556;63.5388888889;6.0;Vehicle Carrier;master onboard the ship noticed three skiffs approaching at high speed. the skiffs were observed following the ship as she altered course to move away. seeing this master alerted security team who fired warning shots when the skiff was observed 15/20 feet away from the ship. the skiffs moved away.;0;0;417.753899028
2012.0;24.0;3.0;;BCD;20:49N;062:27E;Tanker;Liberia;Steaming;Attempted;7;7;;0;0;0;0;0;0;duty officer onboard the tanker underway noticed a suspected pirate mother vessel at a distance of 6nm. at a distance of 4nm the mother vessel was noticed launching a skiff. master alerted the onboard security team. the skiff approached the tanker at a speed of around 25-30knots. master raised alarm, sent distress message and altered course. as the skiff closed to around 1000meters the onboard security team launched a rocket flare and fired two warning shots resulting in the skiffs stopping and moving towards the tanker‰Ûªs stern. the skiff with six to seven pirates maintained a distance of 1nm and continued to chase the tanker. only when the armed security team fired more warning shots did the skiff stop and abort the attack and return to the mother vessel. a warship responded to the distress message and sent a surveillance aircraft to the location.;20.8166666667;62.45;6.0;Tanker;duty officer onboard the tanker underway noticed a suspected pirate mother vessel at a distance of 6nm. at a distance of 4nm the mother vessel was noticed launching a skiff. master alerted the onboard security team. the skiff approached the tanker at a speed of around 25-30knots. master raised alarm, sent distress message and altered course. as the skiff closed to around 1000meters the onboard security team launched a rocket flare and fired two warning shots resulting in the skiffs stopping and moving towards the tanker‰Ûªs stern. the skiff with six to seven pirates maintained a distance of 1nm and continued to chase the tanker. only when the armed security team fired more warning shots did the skiff stop and abort the attack and return to the mother vessel. a warship responded to the distress message and sent a surveillance aircraft to the location.;0;0;507.461055323
2012.0;25.0;3.0;;BCD;14:18.5N;056:49.2E;Bulk Carrier;Liberia;Steaming;Fired upon;-1;-1;;0;0;0;0;0;1;two skiffs approached the ship underway. as the skiffs closed in, the onboard security team fired warning shots. at a distance of around 0.8nm one skiff fired a rpg towards the ship. the security team returned fire resulting in the skiffs aborting and moving away.;14.3013888889;56.8172222222;6.0;Vehicle Carrier;two skiffs approached the ship underway. as the skiffs closed in, the onboard security team fired warning shots. at a distance of around 0.8nm one skiff fired a rpg towards the ship. the security team returned fire resulting in the skiffs aborting and moving away.;0;0;419.595831939
