Annee (0);jour (0);mois (0);dist cote (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol a bord; Kidnapping;blessees; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;newDescriptif;Guns;mousson;distance au port;distance_shorline;lat_area;lon_area;large_area;distance a la base de pirate
2011;21;7;;BCD;13:25.0N;042:50.6E;Tanker;Malta;Steaming;Attempted;16;16;;0;0;0;0;0;0;1130 LT Steaming Attempted AbadehTanker  Malta 56068 9187655 13:25.0N _„_042:50.6E (Around 24 NM NxE of Assab, Eritrea), Red Sea Sixteen pirates in four skiffs approached the tanker underway. Master increased speed and carried out evasive manoeuvres. The skiffs closed to 300 meters from the tanker but were unable to close further due to the tanker_„Žs increased speed and manoeuvring and aborted the attempt.;13.4166666667;42.835;14.0;1130 lt steaming attempted abadehtanker  malta 56068 9187655 13:25.0n _„_042:50.6e (around 24 nm nxe of assab, eritrea), red sea sixteen pirates in four skiffs approached the tanker underway. master increased speed and carried out evasive manoeuvres. the skiffs closed to 300 meters from the tanker but were unable to close further due to the tanker_„Žs increased speed and manoeuvring and aborted the attempt.;0;1;157.09986924;37.1440377948;5.0;5.0;G;727.892175376
2011;21;7;;BCD;13:29N;042:36E;General Cargo;Marshall Islands;Steaming;Fired upon;6;6;;0;0;0;0;0;0;1118 UTC Steaming Fired upon F Blue General Cargo  Marshall Islands 7662 9065900 13:29N _„_ 042:36E (Around 30 NM NxW of Assab, Eritrea), Red Sea Six pirates in a skiff chased and fired upon the ship underway. Master raised alarm and crew proceeded to the citadel. The onboard armed security took their positions and made their presence known. Seeing the security the pirates aborted the attack and moved away. The incident was reported to a warship.;13.4833333333;42.6;14.0;1118 utc steaming fired upon f blue general cargo  marshall islands 7662 9065900 13:29n _„_ 042:36e (around 30 nm nxw of assab, eritrea), red sea six pirates in a skiff chased and fired upon the ship underway. master raised alarm and crew proceeded to the citadel. the onboard armed security took their positions and made their presence known. seeing the security the pirates aborted the attack and moved away. the incident was reported to a warship.;0;1;153.638801467;27.8841225307;5.0;4.0;G;754.370668592
2011;22;7;;BCD;12:56N;048:30E;General Cargo;Ethiopia;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1029 UTC Steaming Fired upon Andinet General Cargo Ethiopia 11731 8318544 12:56N _„_ 048:30E, Gulf of Aden Armed pirates in a skiff fired upon the ship underway. Master took evasive manoeuvres and managed to evade the attack. Warship in the vicinity approached the ship and managed to stop and board the skiff.;12.9333333333;48.5;14.0;1029 utc steaming fired upon andinet general cargo ethiopia 11731 8318544 12:56n _„_ 048:30e, gulf of aden armed pirates in a skiff fired upon the ship underway. master took evasive manoeuvres and managed to evade the attack. warship in the vicinity approached the ship and managed to stop and board the skiff.;0;1;387.33361296;117.754765271;4.0;15.0;G;196.425455738
2011;22;7;;BCD;13:00.4N;048:22.0E;Container;United Kingdom;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0942 UTC Steaming Attempted Ever Ethic Container  United Kingdom 76067 9241293 13:00.4N _„_ 048:22.0E, Gulf of Aden Six armed pirates in a skiff chased the ship underway. Master raised the alarm, took evasive manoeuvres, increased speed to maximum and contacted the coalition forces. The ship managed to evade the attempt.;13.0011111111;48.3666666667;14.0;0942 utc steaming attempted ever ethic container  united kingdom 76067 9241293 13:00.4n _„_ 048:22.0e, gulf of aden six armed pirates in a skiff chased the ship underway. master raised the alarm, took evasive manoeuvres, increased speed to maximum and contacted the coalition forces. the ship managed to evade the attempt.;0;1;373.155079284;108.794585587;4.0;15.0;G;209.02563175
2011;22;7;;BCD;13:31.7N;042:42.2E;Tanker;Marshall Islands;Steaming;Attempted;6;6;;0;0;0;0;0;0;0536 UTC Steaming Attempted Front Splendour Tanker Marshall Islands 79979 9104885 13:31.7N _„_ 042:42.2E (Around 30 NM North of Assab, Eritrea), Red Sea Three skiffs with five to six pirates in each skiff were noticed by a tanker underway. One skiff suddenly approached the tanker. Master released two flares when the skiff closed in to 700 metres. The skiff doing 20 knots ignored the warning flares and continued chasing the tanker. As the skiff closed in nearer, onboard security team fired a flare and one warning shot resulting in the skiff moving away towards the other two skiffs. Coalition warship was informed and a helicopter was dispatched.;13.5186111111;42.7005555556;14.0;0536 utc steaming attempted front splendour tanker marshall islands 79979 9104885 13:31.7n _„_ 042:42.2e (around 30 nm north of assab, eritrea), red sea three skiffs with five to six pirates in each skiff were noticed by a tanker underway. one skiff suddenly approached the tanker. master released two flares when the skiff closed in to 700 metres. the skiff doing 20 knots ignored the warning flares and continued chasing the tanker. as the skiff closed in nearer, onboard security team fired a flare and one warning shot resulting in the skiff moving away towards the other two skiffs. coalition warship was informed and a helicopter was dispatched.;0;1;147.616538012;35.8914057226;5.0;4.0;G;745.269853156
2011;23;7;;BCD;13:41.3N;042:57.4E;Container;United Kingdom;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0523 UTC Steaming Attempted Ever Ethic Container  United Kingdom 76067 9241293 13:41.3N _„_ 042:57.4E (Around 40 NM NxE of Assab, Eritrea), Red Sea Pirates in two skiffs approached the ship underway. Master raised alarm, increased speed, took evasive manoeuvres and crew activated fire hoses. The pirates chased the ship and later aborted the attempted attack. At 0646 UTC, another skiff rushed out from Abu-Ali Island towards the ship at high speed. Due to the razor wire rigged along the ship_„Žs side and the evasive manoeuvres the pirates aborted the attack. A mother vessel was sighted in the vicinity.;13.6841666667;42.9511111111;14.0;0523 utc steaming attempted ever ethic container  united kingdom 76067 9241293 13:41.3n _„_ 042:57.4e (around 40 nm nxe of assab, eritrea), red sea pirates in two skiffs approached the ship underway. master raised alarm, increased speed, took evasive manoeuvres and crew activated fire hoses. the pirates chased the ship and later aborted the attempted attack. at 0646 utc, another skiff rushed out from abu-ali island towards the ship at high speed. due to the razor wire rigged along the ship_„Žs side and the evasive manoeuvres the pirates aborted the attack. a mother vessel was sighted in the vicinity.;0;1;127.160226274;33.9235306639;5.0;5.0;G;725.919741425
2011;6;8;;BCD;13:07.2N;043:04.9E;Bulk Carrier;Liberia;Steaming;Fired upon;8;8;;0;0;0;0;0;0;1505 UTC Steaming Fired upon Vogebulker Bulk Carrier  Liberia 86192 9174658 13:07.2N _„_ 043:04.9E (Around 24 NM NxW of Assab, Eritrea), Red Sea Twelve skiffs with five to eight pirates in each skiff approached the ship underway. As the skiff closed in, guns and ladders were noticed. Warning flares were deployed by the onboard security team. The skiffs continued to approach the ship at 17 knots. At a distance of around 300 meters, on the command of the Master, the onboard security team fired warning shots resulting in most of the skiffs falling back and circling the ship. Two skiffs continued to chase the ship and returned fire. The skiffs and the security team exchanged fire and after 30 minutes and numerous approaches the skiffs aborted and moved away.;13.1172222222;43.0691666667;15.0;1505 utc steaming fired upon vogebulker bulk carrier  liberia 86192 9174658 13:07.2n _„_ 043:04.9e (around 24 nm nxw of assab, eritrea), red sea twelve skiffs with five to eight pirates in each skiff approached the ship underway. as the skiff closed in, guns and ladders were noticed. warning flares were deployed by the onboard security team. the skiffs continued to approach the ship at 17 knots. at a distance of around 300 meters, on the command of the master, the onboard security team fired warning shots resulting in most of the skiffs falling back and circling the ship. two skiffs continued to chase the ship and returned fire. the skiffs and the security team exchanged fire and after 30 minutes and numerous approaches the skiffs aborted and moved away.;1;1;167.922514035;22.6525821559;4.0;5.0;G;693.816063205
2011;9;8;;BCD;13:08.8N;048:41.6E;General Cargo;Antigua and Barbuda;Steaming;Fired upon;5;5;;0;0;0;0;0;1;0226 UTC Steaming Fired upon Greta General Cargo Antigua and Barbuda 3642 9344382  13:08.8N _„_ 048:41.6E,  Gulf of Aden Five pirates armed with RPG and guns in a 12 meter white plastic skiff chased and fired upon the ship underway. Onboard security team fired warning shots resulting in the pirates moving away. A warship in the vicinity carried out a search in the area.;13.1355555556;48.685;15.0;0226 utc steaming fired upon greta general cargo antigua and barbuda 3642 9344382  13:08.8n _„_ 048:41.6e,  gulf of aden five pirates armed with rpg and guns in a 12 meter white plastic skiff chased and fired upon the ship underway. onboard security team fired warning shots resulting in the pirates moving away. a warship in the vicinity carried out a search in the area.;1;1;408.559257878;98.4202377277;4.0;15.0;G;211.497252143
2011;10;8;;BCD;13:08.8N;043:7.0E;Chemical Tanker;Panama;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1450 UTC Steaming Attempted Golden Topstar Chemical Tanker Panama 11668 9505936  13:08.8N _„_ 043:7.0E,  Red Sea A group of seven skiffs approached a chemical tanker underway. Master raised alarm and crew mustered. The security team onboard fired flares to the skiffs. Three of the skiffs broke away from the group and approached the tanker at high speed with ladders. The security team fired warning shots towards the skiffs when the skiffs came to a distance of 500 metres from the tanker. The skiffs aborted the attempted attack and joined the other skiffs. Incident reported to coalition forces and a military helicopter came and chased the group of seven skiffs.;13.1355555556;43.1166666667;15.0;1450 utc steaming attempted golden topstar chemical tanker panama 11668 9505936  13:08.8n _„_ 043:7.0e,  red sea a group of seven skiffs approached a chemical tanker underway. master raised alarm and crew mustered. the security team onboard fired flares to the skiffs. three of the skiffs broke away from the group and approached the tanker at high speed with ladders. the security team fired warning shots towards the skiffs when the skiffs came to a distance of 500 metres from the tanker. the skiffs aborted the attempted attack and joined the other skiffs. incident reported to coalition forces and a military helicopter came and chased the group of seven skiffs.;0;1;169.871283916;17.2971889762;4.0;5.0;G;689.452940647
2011;12;8;;BCD;14:34.2N;042:23.9E;LPG Tanker;Liberia;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1406 UTC Steaming Fired upon Gas Pride LPG Tanker Liberia 9160 9522269 14:34.2N _„_ 042:23.9E (Around 32 NM SW of Al Hudaydah, Yemen), Red Sea Eight armed pirates in two skiffs approached the tanker underway at high speed. The pirates fired at the tanker_„Žs superstructure area causing several bullet damages. The Master ordered all the crew to retreat into the citadel and informed the navies in the region. Due to evasive manoeuvres and other ship_„Žs hardening the tanker managed to evaded the attack. All crew safe.;14.5672222222;42.3858333333;15.0;1406 utc steaming fired upon gas pride lpg tanker liberia 9160 9522269 14:34.2n _„_ 042:23.9e (around 32 nm sw of al hudaydah, yemen), red sea eight armed pirates in two skiffs approached the tanker underway at high speed. the pirates fired at the tanker_„Žs superstructure area causing several bullet damages. the master ordered all the crew to retreat into the citadel and informed the navies in the region. due to evasive manoeuvres and other ship_„Žs hardening the tanker managed to evaded the attack. all crew safe.;0;1;65.9077312372;61.6322366085;7.0;4.0;G;820.51053165
2011;17;8;;BCD;13:04N;048:00E;Bulk Carrier;Norway;Steaming;Attempted;6;6;;0;0;0;0;0;0;1100 UTC Steaming Attempted Kristinita Bulk Carrier Norway 32315 9520936 13:04N _„_ 048:00E, Gulf of Aden Six pirates armed with guns in a skiff chased the ship underway. Master raised alarm, increased speed and all crew except the bridge team mustered in the citadel. As the skiff approached to come alongside, the onboard security team fired warning shots resulting in the pirates aborting the attack and moving away.;13.0666666667;48.0;16.0;1100 utc steaming attempted kristinita bulk carrier norway 32315 9520936 13:04n _„_ 048:00e, gulf of aden six pirates armed with guns in a skiff chased the ship underway. master raised alarm, increased speed and all crew except the bridge team mustered in the citadel. as the skiff approached to come alongside, the onboard security team fired warning shots resulting in the pirates aborting the attack and moving away.;1;1;333.909214816;91.5264263287;4.0;14.0;G;234.604008462
2011;17;8;;BCD;13:16.8N;043:01.1E;Bulk Carrier;Marshall Islands;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0540 UTC Steaming Attempted Bosna Bulk Carrier Marshall Islands 15786 8405373 13:16.8N _„_ 043:01.1E (Around 22 NM NE of Assab, Eritrea), Red Sea Seven high speed boats suddenly approached around the ship underway. Two of the boats, with three to five persons in each boat armed with automatic weapons, approached the ship at high speed. Master raised alarm, increased speed, took evasive manoeuvres and crew mustered in the safe room except the bridge team. Later the pirates aborted the attack and moved away.;13.2688888889;43.0169444444;16.0;0540 utc steaming attempted bosna bulk carrier marshall islands 15786 8405373 13:16.8n _„_ 043:01.1e (around 22 nm ne of assab, eritrea), red sea seven high speed boats suddenly approached around the ship underway. two of the boats, with three to five persons in each boat armed with automatic weapons, approached the ship at high speed. master raised alarm, increased speed, took evasive manoeuvres and crew mustered in the safe room except the bridge team. later the pirates aborted the attack and moved away.;1;1;173.325261531;22.9328886741;5.0;5.0;G;704.116281926
2011;21;8;;BCD;16:09N;053:36E;Chemical Tanker;Saudi Arabia;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1454 UTC Steaming Fired upon Al Balad Chemical Tanker Saudi Arabia 26113 8310671 16:09N _„_ 053:36E (Around 55 NM SSW of Salalah, Oman), Gulf of Aden Pirates in a skiff chased and fired upon the tanker underway. Master raised alarm, increased speed and took evasive manoeuvres. The pirates made several attempts to board the tanker and finally aborted the attack due to the evasive manoeuvres made by the tanker. A mother vessel was sighted in the vicinity.;16.15;53.6;16.0;1454 utc steaming fired upon al balad chemical tanker saudi arabia 26113 8310671 16:09n _„_ 053:36e (around 55 nm ssw of salalah, oman), gulf of aden pirates in a skiff chased and fired upon the tanker underway. master raised alarm, increased speed and took evasive manoeuvres. the pirates made several attempts to board the tanker and finally aborted the attack due to the evasive manoeuvres made by the tanker. a mother vessel was sighted in the vicinity.;0;1;99.0742051979;66.3203555994;9.0;24.0;G;542.483679076
2011;23;8;;BCD;13:08N;049:11E;Container;Liberia;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;0541 UTC Steaming Fired upon MSC Namibia II Container Liberia 23953 9007817 13:08N _„_ 049:11E, Gulf of Aden Five armed pirates in a white coloured skiff chased and fired upon the ship underway. Master raised alarm, increased speed, took evasive manoeuvres and contacted warship for assistance. Pirates aborted after chasing the ship for 20 minutes.;13.1333333333;49.1833333333;16.0;0541 utc steaming fired upon msc namibia ii container liberia 23953 9007817 13:08n _„_ 049:11e, gulf of aden five armed pirates in a white coloured skiff chased and fired upon the ship underway. master raised alarm, increased speed, took evasive manoeuvres and contacted warship for assistance. pirates aborted after chasing the ship for 20 minutes.;0;1;462.42923886;114.492584477;4.0;16.0;G;204.662503491
2011;24;8;;BCD;14:36.4N;042:21.9E;Bulk Carrier;South Korea;Steaming;Attempted;4;4;;0;0;0;0;0;0;0550 UTC Steaming Attempted Amber Sun Bulk Carrier South Korea 43806 8414348 14:36.4N _„_ 042:21.9E (Around 35 NM WxS of Al Hudaydah, Yemen), Red Sea While underway, two skiffs with four pirates in each skiff chased and approached the ship. The ship increased speed, made evasive manoeuvres, crew entered citadel and onboard security guards enforced anti piracy measures and prevented the boarding.  Crew and ship safe and continued passage.;14.6011111111;42.3525;16.0;0550 utc steaming attempted amber sun bulk carrier south korea 43806 8414348 14:36.4n _„_ 042:21.9e (around 35 nm wxs of al hudaydah, yemen), red sea while underway, two skiffs with four pirates in each skiff chased and approached the ship. the ship increased speed, made evasive manoeuvres, crew entered citadel and onboard security guards enforced anti piracy measures and prevented the boarding.  crew and ship safe and continued passage.;0;1;67.6219619924;63.6467476558;7.0;4.0;G;825.368229588
2011;29;8;;BCD;12:30.25N;043:52.37E;Chemical Tanker;Tuvalu;Steaming;Attempted;5;5;;0;0;0;0;0;0;0655 UTC Steaming Attempted Theresa Arctic Chemical Tanker Tuvalu 43414 8715508 12:30.25N _„_ 043:52.37E, Gulf of Aden Five pirates armed with guns in two skiffs approached the tanker underway. Master raised alarm, gave one long blast and crew mustered at a safe place. When the skiffs came close to 15 metres from the tanker, the onboard security team fired warning shots resulting in the pirates aborting the attack.;12.5069444444;43.8769444444;16.0;0655 utc steaming attempted theresa arctic chemical tanker tuvalu 43414 8715508 12:30.25n _„_ 043:52.37e, gulf of aden five pirates armed with guns in two skiffs approached the tanker underway. master raised alarm, gave one long blast and crew mustered at a safe place. when the skiffs came close to 15 metres from the tanker, the onboard security team fired warning shots resulting in the pirates aborting the attack.;1;1;119.761141203;11.5666563134;3.0;7.0;G;591.948938763
2011;15;9;;BCD;12:35.5N;043:25.5E;Bulk Carrier;Panama;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1505 UTC Steaming Attempted Lady Z Bulk Carrier Panama 40170 9465784 12:35.5N _„_ 043:25.5E, Around 2.6 NM South of Mayyun Island, Bab El Mandeb, Red Sea Armed pirates in four skiffs approached the ship underway, two from the port side and two from the stbdside. Master raised alarm, took evasive manoeuvres and the onboard security team fired warning shots resulting in the pirates aborting the attack. Crew and ship safe.;12.5847222222;43.4180555556;18.0;1505 utc steaming attempted lady z bulk carrier panama 40170 9465784 12:35.5n _„_ 043:25.5e, around 2.6 nm south of mayyun island, bab el mandeb, red sea armed pirates in four skiffs approached the ship underway, two from the port side and two from the stbdside. master raised alarm, took evasive manoeuvres and the onboard security team fired warning shots resulting in the pirates aborting the attack. crew and ship safe.;0;1;113.766923999;11.2046959484;4.0;6.0;G;642.500497888
2011;24;9;;BCD;12:25.8N;043:38.2E;Bulk Carrier;Liberia;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;"2050 UTC Steaming Fired upon Panforce Bulk Carrier Liberia 16954 9283849 12:25.8N _„_ 043:38.2E, Gulf of Aden Pirates in a dark coloured rubber boat chased and fired upon the ship underway. Master, duty watchman and a duty armed guard noticed a small boat at a distance of 20 metres from the ship. Master raised alarm; all crew retreated to a safe area except Master and the bridge crew. Other guards came to the bridge, took their positions and one of the guards fired a warning shot resulting in the pirates aborting the attempted attack and moved away.";12.4188888889;43.6338888889;18.0;"2050 utc steaming fired upon panforce bulk carrier liberia 16954 9283849 12:25.8n _„_ 043:38.2e, gulf of aden pirates in a dark coloured rubber boat chased and fired upon the ship underway. master, duty watchman and a duty armed guard noticed a small boat at a distance of 20 metres from the ship. master raised alarm; all crew retreated to a safe area except master and the bridge crew. other guards came to the bridge, took their positions and one of the guards fired a warning shot resulting in the pirates aborting the attempted attack and moved away.";0;1;106.670134769;30.4626233171;3.0;6.0;G;615.790348452
2011;28;9;;BCD;14:02.5N;042:49.0E;Chemical Tanker;Hong Kong;Steaming;Fired upon;-1;-1;;0;0;0;0;0;1;1145 UTC Steaming Fired upon Lime Galaxy Chemical Tanker Hong Kong 11623 9380972 14:02.5N _„_ 042:49.0E, Red Sea A tanker underway noticed a skiff at a distance of 2nm. The skiff was seen to increase speed and approach the tanker at 16 knots. At a distance of 1nm the Master raised the alarm, alerted the armed team and all crew retreated into the citadel. At a distance of 0.5nm the skiff was seen to have seven people armed with guns. The skiff closed to 0.2nm and fired RPG at the tanker which was not detonated successfully. The armed team fired warning shots resulting in the skiff moving away.;14.0347222222;42.8166666667;18.0;1145 utc steaming fired upon lime galaxy chemical tanker hong kong 11623 9380972 14:02.5n _„_ 042:49.0e, red sea a tanker underway noticed a skiff at a distance of 2nm. the skiff was seen to increase speed and approach the tanker at 16 knots. at a distance of 1nm the master raised the alarm, alerted the armed team and all crew retreated into the citadel. at a distance of 0.5nm the skiff was seen to have seven people armed with guns. the skiff closed to 0.2nm and fired rpg at the tanker which was not detonated successfully. the armed team fired warning shots resulting in the skiff moving away.;1;1;89.2519759114;30.5609057991;6.0;5.0;G;753.891275917
2011;28;9;;BCD;14:04.18N;041:52.24E;Container;Marshall Islands;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0847 LT Steaming Attempted Manolis P Container Marshall Islands 14962 9101493 14:04.18N _„_ 041:52.24E, Red Sea A container ship underway noticed a skiff at a distance of 2nm. The skiff was seen to increase speed and approach the ship at 16 knots. At a distance of 1nm the Master raised the alarm, alerted the armed team and all crew retreated into the citadel. At a distance of 0.5nm the skiff was seen to have seven people armed with guns. When the skiff closed to 0.2nm the armed team fired warning shots resulting in the skiff moving away.;14.0716666667;41.8733333333;18.0;0847 lt steaming attempted manolis p container marshall islands 14962 9101493 14:04.18n _„_ 041:52.24e, red sea a container ship underway noticed a skiff at a distance of 2nm. the skiff was seen to increase speed and approach the ship at 16 knots. at a distance of 1nm the master raised the alarm, alerted the armed team and all crew retreated into the citadel. at a distance of 0.5nm the skiff was seen to have seven people armed with guns. when the skiff closed to 0.2nm the armed team fired warning shots resulting in the skiff moving away.;1;1;141.99860235;17.8239033723;6.0;3.0;G;850.052507314
2011;28;9;;BCD;14:06N;042:59E;Chemical Tanker;Panama;Steaming;Fired upon;-1;-1;;0;0;0;0;0;1;1230 UTC Steaming Fired upon Ginga Bobcat Chemical Tanker Panama 16222 9472737 14:06N _„_ 042:59E, Red Sea Pirates in three skiffs chased the tanker underway. One of the skiffs fired a RPG and attempted to board the tanker. Master took evasive manoeuvres and contacted authorities for assistance. The pirates chased the tanker for 15 minutes and aborted the attack due to the hardening measures employed by the tanker.;14.1;42.9833333333;18.0;1230 utc steaming fired upon ginga bobcat chemical tanker panama 16222 9472737 14:06n _„_ 042:59e, red sea pirates in three skiffs chased the tanker underway. one of the skiffs fired a rpg and attempted to board the tanker. master took evasive manoeuvres and contacted authorities for assistance. the pirates chased the tanker for 15 minutes and aborted the attack due to the hardening measures employed by the tanker.;0;1;81.3175232183;11.7902243514;6.0;5.0;G;740.296281898
2011;2;10;;BCD;13:01N;048:49E;Bulk Carrier;Panama;Steaming;Attempted;7;7;;0;0;0;0;0;0;0400 UTC Steaming Attempted Theoforos I Bulk Carrier Panama 35241 8510049 13:01N _„_ 048:49E, Gulf of Aden A bulk carrier underway noticed a skiff approaching at 20 knots. Master raised alarm, informed navies in the vicinity and enforced anti piracy measures. At a distance of 500 meters the unarmed security team fired a flare which was ignored by the skiff. Seven pirates with a ladder were seen in the skiff. The crew retreated into the citadel. As the skiff hooked on the ladder the security team retreated into the citadel after informing the navies and locking all the doors. Communications with the navies was established from the citadel and a helicopter confirmed that no pirates were seen. The security team emerged from the citadel and after confirming that no pirates onboard they let the remaining crew out. It was noticed that the razor wire was damaged and ripped off by the pirates.;13.0166666667;48.8166666667;19.0;0400 utc steaming attempted theoforos i bulk carrier panama 35241 8510049 13:01n _„_ 048:49e, gulf of aden a bulk carrier underway noticed a skiff approaching at 20 knots. master raised alarm, informed navies in the vicinity and enforced anti piracy measures. at a distance of 500 meters the unarmed security team fired a flare which was ignored by the skiff. seven pirates with a ladder were seen in the skiff. the crew retreated into the citadel. as the skiff hooked on the ladder the security team retreated into the citadel after informing the navies and locking all the doors. communications with the navies was established from the citadel and a helicopter confirmed that no pirates were seen. the security team emerged from the citadel and after confirming that no pirates onboard they let the remaining crew out. it was noticed that the razor wire was damaged and ripped off by the pirates.;0;0;421.998753169;114.636452199;4.0;15.0;G;195.494724792
2011;16;10;;BCD;14:26N;052:49E;General Cargo;Turkey;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1500 UTC Steaming Attempted Burak A General Cargo Turkey 4568 7900297 14:26N _„_ 052:49E, Gulf of Aden Armed pirates in two skiffs chased the ship underway. Master raised alarm, contacted warships for assistance and commenced evasive manoeuvres. All crew except the bridge team mustered in a safe room. After 30 minutes of chasing the pirates aborted the attempted attack and moved away.;14.4333333333;52.8166666667;20.0;1500 utc steaming attempted burak a general cargo turkey 4568 7900297 14:26n _„_ 052:49e, gulf of aden armed pirates in two skiffs chased the ship underway. master raised alarm, contacted warships for assistance and commenced evasive manoeuvres. all crew except the bridge team mustered in a safe room. after 30 minutes of chasing the pirates aborted the attempted attack and moved away.;0;0;306.752442246;146.380625117;6.0;23.0;G;335.639118979
2011;20;11;;BCD;12:27N;043:47E;Bulk Carrier;Hong Kong;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1345 UTC Steaming Fired upon Pioneer Pacific Bulk Carrier Hong Kong 38267 9055620 12:27N _„_ 043:47E, Bab El Mandeb Straits, Red Sea Two speed boats with eight persons in each boat approached the ship underway. Ship fired hand flares when the boats were 600 meters away. The ship heard pirates fire upon the ship. The onboard security team returned fire resulting in the boats moving away.;12.45;43.7833333333;22.0;1345 utc steaming fired upon pioneer pacific bulk carrier hong kong 38267 9055620 12:27n _„_ 043:47e, bab el mandeb straits, red sea two speed boats with eight persons in each boat approached the ship underway. ship fired hand flares when the boats were 600 meters away. the ship heard pirates fire upon the ship. the onboard security team returned fire resulting in the boats moving away.;0;0;118.791454606;22.5721942596;3.0;6.0;G;600.556327917
2011;30;11;;BCD;12:18N;044:03E;Bulk Carrier;St. Vincent and Grenadines;Steaming;Fired upon;6;6;;0;0;0;0;0;1;1400 UTC Steaming Fired upon Faneromeni Bulk Carrier St. Vincent and Grenadines 27989 9290995 12:18N _„_ 044:03E (Around 65 NM WSW of Aden, Yemen), Gulf of Aden Six pirates armed with guns and RPG in two skiffs approached and fired upon the ship underway. Master raised alarm, increased speed and all crew except the bridge team mustered in the citadel. Armed security team on board the ship fired a warning shot. The pirates returned fire with AK-47. The exchange of fire lasted for about twenty minutes before the pirates aborted the attack and moved away.;12.3;44.05;22.0;1400 utc steaming fired upon faneromeni bulk carrier st. vincent and grenadines 27989 9290995 12:18n _„_ 044:03e (around 65 nm wsw of aden, yemen), gulf of aden six pirates armed with guns and rpg in two skiffs approached and fired upon the ship underway. master raised alarm, increased speed and all crew except the bridge team mustered in the citadel. armed security team on board the ship fired a warning shot. the pirates returned fire with ak-47. the exchange of fire lasted for about twenty minutes before the pirates aborted the attack and moved away.;1;0;111.722286841;33.5528051766;3.0;7.0;G;568.854912575
2011;19;12;;BCD;12:36N;047:03E;Tanker;Marshall Islands;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;0820 UTC Steaming Fired upon Nordic Apollo Tanker Marshall Islands 81310 9248423 12:36N _„_ 047:03E, Gulf of Aden Two skiffs approached and fired upon the tanker underway. A ladder was sighted on one of the skiffs. Master made evasive manoeuvres while the armed security team onboard fired warning shots. The skiffs slowed down and returned fire resulting in the security team responding. Later the pirates aborted the attempt and moved away.   AFRICA (EXCLUDING SOMALIA / GULF OF ADEN / RED SEA)  Ref Date Time Status Type Name of Ship Type/Flag/Grt/ IMO Number Position Narration;12.6;47.05;24.0;0820 utc steaming fired upon nordic apollo tanker marshall islands 81310 9248423 12:36n _„_ 047:03e, gulf of aden two skiffs approached and fired upon the tanker underway. a ladder was sighted on one of the skiffs. master made evasive manoeuvres while the armed security team onboard fired warning shots. the skiffs slowed down and returned fire resulting in the security team responding. later the pirates aborted the attempt and moved away.   africa (excluding somalia / gulf of aden / red sea)  ref date time status type name of ship type/flag/grt/ imo number position narration;0;0;231.13666845;99.1727835927;4.0;12.0;G;272.707877656
2012;28;2;;BCD;15:01N;054:56E;Dhow;Oman;Steaming;Hijacked;12;12;;0;0;0;0;0;0;Twelve pirates armed with AK47 in a skiff boarded and hijacked a dhow underway. On 07.03.2012 authorities confirmed that the dhow had been released.;15.0166666667;54.9333333333;4.0;twelve pirates armed with ak47 in a skiff boarded and hijacked a dhow underway. on 07.03.2012 authorities confirmed that the dhow had been released.;0;0;235.366272492;213.164440233;7.0;26.0;G;533.304705149
