"";"longitude";"latitude";"id"
"921033";34,6883311;29,1371087;528689
"921043";34,6869279;29,1317966;528689
"921053";34,6858394;29,1300035;528689
"921063";34,6845486;29,1226898;528689
"921073";34,6804548;29,1141262;528689
"921083";34,6753395;29,1057034;528689
"921093";34,6784726;29,1002634;528689
"921103";34,6772126;29,0894476;528689
"921113";34,6735221;29,083866;528689
"921123";34,6706968;29,0720709;528689
"921133";34,6729303;29,0553339;528689
"921143";34,6682961;29,0502404;528689
"921153";34,6642114;29,0430977;528689
"921163";34,6698531;29,0378764;528689
"921173";34,6731888;29,0339354;528689
"921183";34,6747373;29,0270212;528689
"921193";34,6764529;29,0206912;528689
"921203";34,6803788;29,0168129;528689
"921213";34,6851305;29,0113478;528689
"921223";34,6867174;29,0027324;528689
"921233";34,6859497;28,9941513;528689
"921243";34,6858774;28,9894882;528689
"921253";34,6860091;28,9817901;528689
"921263";34,6765361;28,9762472;528689
"921273";34,6663146;28,9722632;528689
"921283";34,6652532;28,9720301;528689
"921293";34,6642996;28,9726055;528689
"921303";34,6524019;28,9691693;528689
"921313";34,6474694;28,962252;528689
"921323";34,6414717;28,9548988;528689
"921333";34,6399773;28,943601;528690
"921343";34,6443872;28,9358315;528690
"921353";34,6488115;28,9290905;528690
"921363";34,6439361;28,9165481;528690
"921373";34,647577;28,9064732;528690
"921383";34,6479054;28,8902665;528690
"921393";34,6465014;28,8753669;528690
"921403";34,648384;28,8650563;528690
"921413";34,6401799;28,8542253;528690
"921423";34,6295828;28,8490819;528690
"921433";34,623052;28,8437688;528690
"921443";34,6229102;28,8252529;528690
"921453";34,6218122;28,8179678;528690
"921463";34,6252626;28,8083151;528690
"921473";34,6247938;28,8022745;528690
"921483";34,6250668;28,7976658;528690
"921493";34,6252031;28,7913456;528690
"921503";34,6249579;28,7833407;528690
"921513";34,6242043;28,7768851;528690
"921523";34,6271104;28,769607;528690
"921533";34,6246914;28,7611906;528690
"921543";34,6224495;28,7558749;528690
"921553";34,6205141;28,7480777;528690
"921563";34,6212425;28,7411835;528690
"921573";34,6242734;28,7362724;528690
"921583";34,6269787;28,7306861;528690
"921593";34,6217076;28,7243299;528690
"921603";34,618165;28,7158755;528690
"921613";34,6144163;28,7095743;528690
"921623";34,6086044;28,7004186;528690
"921633";34,601732;28,6896978;528690
"921643";34,5977405;28,6832035;528690
"921653";34,5939603;28,6796485;528690
"921663";34,5895404;28,6731225;528690
"921673";34,5876852;28,6661802;528690
"921683";34,5781712;28,6551608;528690
"921693";34,5744905;28,6499951;528690
"921703";34,5755426;28,6458656;528690
"921713";34,5800079;28,6405759;528690
"921723";34,5792044;28,6351953;528690
"921733";34,5798527;28,6371177;528690
"921743";34,5786419;28,6394539;528690
"921753";34,5745136;28,633931;528690
"921763";34,5754667;28,6238198;528690
"921773";34,5691256;28,6215765;528690
"921783";34,564362;28,6180447;528690
"921793";34,5597067;28,6145018;528690
"921803";34,5541087;28,6116325;528690
"921813";34,5512308;28,6077243;528690
"921823";34,5498516;28,6047061;528690
"921833";34,547385;28,5979034;528690
"921843";34,5454438;28,5932662;528690
"921853";34,5454823;28,5885526;528690
"921863";34,5443278;28,5841403;528690
"921873";34,5438143;28,5793395;528690
"921883";34,5386603;28,5730953;528690
"921893";34,5355717;28,5695624;528690
"921903";34,5316927;28,5667935;528690
"921913";34,5278121;28,562909;528690
"921923";34,5242479;28,557614;528690
"921933";34,5190916;28,5530114;528690
"921943";34,5170275;28,5456808;528690
"921953";34,5163362;28,5399113;528690
"921963";34,5162221;28,5358652;528690
"921973";34,5147955;28,5296817;528690
"921983";34,5126465;28,5209419;528690
"921993";34,5124102;28,5164714;528690
"922003";34,5151097;28,5134163;528690
"922013";34,5188258;28,5081962;528690
"922023";34,5202265;28,5031363;528690
"922033";34,5206784;28,4993737;528690
"922043";34,5179379;28,4981613;528690
"922053";34,5173616;28,4953577;528690
"922063";34,5168661;28,4917029;528690
"922073";34,5157958;28,4883887;528690
"922083";34,5144357;28,4824369;528690
"922093";34,5125836;28,4788834;528690
"922103";34,510284;28,4752098;528690
"922113";34,5074799;28,4705212;528690
"922123";34,5030828;28,4718517;528690
"922133";34,4986397;28,4735399;528690
"922143";34,4979375;28,4747251;528690
"922153";34,5022773;28,4734867;528690
"922163";34,505535;28,4738346;528690
"922173";34,5077631;28,4770217;528690
"922183";34,5019732;28,4773714;528690
"922193";34,4982025;28,4791119;528690
"922203";34,4869517;28,4777169;528690
"922213";34,4836504;28,4725981;528690
"922223";34,4774377;28,4636625;528690
"922233";34,4717945;28,4572385;528690
"922243";34,4678275;28,441206;528690
"922253";34,4564346;28,4293562;528690
"922263";34,4556392;28,4137357;528690
"922273";34,4507507;28,4032892;528690
"922283";34,446919;28,3940842;528690
"922293";34,4480423;28,3812772;528690
"922303";34,4415022;28,3668708;528690
"922313";34,4355622;28,355022;528690
"922323";34,4278218;28,3477496;528690
"922333";34,4203276;28,3389597;528691
"922343";34,4164497;28,3301691;528691
"922353";34,4111477;28,3167515;528691
"922363";34,408231;28,3091799;528691
"922373";34,409823;28,301473;528691
"922383";34,4070717;28,2911166;528691
"922393";34,4082784;28,274659;528691
"922403";34,4139181;28,25565;528691
"922413";34,4113647;28,2311659;528691
"922423";34,4180732;28,2081743;528691
"922433";34,4248132;28,20282;528691
"922443";34,4329391;28,1930564;528691
"922453";34,4428296;28,1892051;528691
"922463";34,4484274;28,1769637;528691
"922473";34,4481578;28,1564094;528691
"922483";34,4402747;28,1403756;528691
"922493";34,4410719;28,1204815;528691
"922503";34,4344517;28,0940356;528691
"922513";34,4285425;28,0726731;528691
"922523";34,4287831;28,0721652;528691
"922533";34,4298429;28,0717296;528691
"922543";34,4303438;28,0710379;528691
"922553";34,4306269;28,0700771;528691
"922563";34,4305108;28,0691291;528691
"922573";34,4308084;28,0681427;528691
"922583";34,4314037;28,0675278;528691
"922593";34,4322602;28,0669064;528691
"922603";34,4331458;28,0665798;528691
"922613";34,4341839;28,0666566;528691
"922623";34,4347985;28,0670617;528691
"922633";34,4353169;28,0673334;528691
"922643";34,4358918;28,0675055;528691
"922653";34,4363281;28,0677456;528691
"922663";34,4368004;28,067492;528691
"922673";34,4372161;28,067116;528691
"922683";34,437519;28,0667401;528691
"922693";34,4378475;28,0663642;528691
"922703";34,4384238;28,065714;528691
"922713";34,4388521;28,0650862;528691
"922723";34,4390844;28,0644265;528691
"922733";34,4391787;28,0634336;528691
"922743";34,4394836;28,0627482;528691
"922753";34,4396361;28,0615567;528691
"922763";34,4394987;28,0604847;528691
"922773";34,4395998;28,0596094;528691
"922783";34,4396598;28,058991;528691
"922793";34,439834;28,0585521;528691
"922803";34,4400845;28,058219;528691
"922813";34,4402369;28,0579308;528691
"922823";34,4403603;28,0573831;528691
"922833";34,4401607;28,0568898;528691
"922843";34,4400155;28,0564029;528691
"922853";34,439932;28,0558969;528691
"922863";34,4399465;28,0554612;528691
"922873";34,4399139;28,0549936;528691
"922883";34,4399611;28,0543113;528691
"922893";34,4398159;28,0539718;528691
"922903";34,4397215;28,053392;528691
"922913";34,4395618;28,0529949;528691
"922923";34,4393694;28,0526137;528691
"922933";34,4391735;28,0522421;528691
"922943";34,4390948;28,0517785;528691
"922953";34,4389319;28,0513499;528691
"922963";34,4387625;28,0510623;528691
"922973";34,4385772;28,0507521;528691
"922983";34,4384686;28,050253;528691
"922993";34,4382481;28,049957;528691
"923003";34,438181;28,0492689;528691
"923013";34,4381075;28,0488714;528691
"923023";34,4378008;28,0486458;528691
"923033";34,4376059;28,0483356;528691
"923043";34,4376155;28,0479747;528691
"923053";34,4374941;28,0476758;528691
"923063";34,4376506;28,0472866;528691
"923073";34,4376347;28,0469849;528691
"923083";34,4376219;28,0464632;528691
"923093";34,4376347;28,0458118;528691
"923103";34,4376315;28,045465;528691
"923113";34,4374653;28,0451069;528691
"923123";34,4375612;28,0446923;528691
"923133";34,4374877;28,0442524;528691
"923143";34,4374813;28,0438182;528691
"923153";34,4374813;28,0434121;528691
"923163";34,4375484;28,0430624;528691
"923173";34,4376059;28,0425097;528691
"923183";34,4373473;28,0420953;528691
"923193";34,4370536;28,0415808;528691
"923203";34,4369451;28,0411302;528691
"923213";34,4369813;28,04052;528691
"923223";34,4367147;28,0401172;528691
"923233";34,4368954;28,039527;528691
"923243";34,4371123;28,0390923;528691
"923253";34,4372072;28,0386536;528691
"923263";34,4374467;28,0382946;528691
"923273";34,4378127;28,037836;528691
"923283";34,4379392;28,0374132;528691
"923293";34,4382781;28,0370184;528691
"923303";34,4385718;28,0365677;528691
"923313";34,4390055;28,0360533;528691
"923323";34,4393761;28,0356624;528691
"923333";34,4398641;28,0352317;528692
"923343";34,4401939;28,0349365;528692
"923353";34,4406367;28,0345935;528692
"923363";34,4409078;28,0341947;528692
"923373";34,4410795;28,0337321;528692
"923383";34,4413009;28,0332415;528692
"923393";34,4414501;28,032735;528692
"923403";34,4416353;28,0321686;528692
"923413";34,4418612;28,031682;528692
"923423";34,4420149;28,0311117;528692
"923433";34,4419878;28,0304416;528692
"923443";34,4420781;28,0298035;528692
"923453";34,4421821;28,0291932;528692
"923463";34,4422724;28,0285511;528692
"923473";34,4423825;28,0261716;528692
"923483";34,4415335;28,0242514;528692
"923493";34,4397011;28,0181536;528692
"923503";34,4363374;28,0036125;528692
"923513";34,4357179;28,0005385;528692
"923523";34,4352805;27,9987093;528692
"923533";34,4349283;27,9963787;528692
"923543";34,4327415;27,9924879;528692
"923553";34,4296361;27,9853813;528692
"923563";34,4240464;27,9815321;528692
"923573";34,4263365;27,9758373;528692
"923583";34,4213157;27,9702444;528692
"923593";34,4112667;27,9639012;528692
"923603";34,4041053;27,9628085;528692
"923613";34,3982593;27,9606946;528692
"923623";34,3976399;27,9577557;528692
"923633";34,3969304;27,9564514;528692
"923643";34,3951278;27,9555612;528692
"923653";34,3918605;27,9525068;528692
"923663";34,3904878;27,9523953;528692
"923673";34,3894728;27,9525073;528692
"923683";34,3879704;27,9526367;528692
"923693";34,3850013;27,9517218;528692
"923703";34,3847422;27,9490628;528692
"923713";34,386895;27,9410554;528692
"923723";34,3714129;27,9328968;528692
"923733";34,3668587;27,9264988;528692
"923743";34,3616237;27,9146799;528692
"923753";34,3559285;27,917013;528692
"923763";34,3511342;27,914432;528692
"923773";34,347658;27,9113872;528692
"923783";34,3473726;27,9096485;528692
"923793";34,3448398;27,9094292;528692
"923803";34,3419528;27,9108283;528692
"923813";34,3390075;27,9128047;528692
"923823";34,3331635;27,9148283;528692
"923833";34,3276262;27,9074824;528692
"923843";34,3299426;27,9059411;528692
"923853";34,3312758;27,9045335;528692
"923863";34,329224;27,899055;528692
"923873";34,3275015;27,8950332;528692
"923883";34,3268138;27,8897539;528692
"923893";34,3283213;27,8872701;528692
"923903";34,3301011;27,8861342;528692
"923913";34,329017;27,8849288;528692
"923923";34,3254831;27,883125;528692
"923933";34,3219529;27,882138;528692
"923943";34,3199481;27,8754944;528692
"923953";34,3239851;27,8691528;528692
"923963";34,3201659;27,8633719;528692
"923973";34,3182839;27,8605668;528692
"923983";34,3169117;27,853053;528692
"923993";34,3146996;27,8475838;528692
"924003";34,3122091;27,8492395;528692
"924013";34,3071469;27,8490621;528692
"924023";34,3004776;27,8496712;528692
"924033";34,2988738;27,852264;528692
"924043";34,2975731;27,8560381;528692
"924053";34,2974004;27,8607425;528692
"924063";34,2944323;27,8621661;528692
"924073";34,2896536;27,8594528;528692
"924083";34,292226;27,8579178;528692
"924093";34,2938655;27,856027;528692
"924103";34,2903843;27,8529541;528692
"924113";34,2900203;27,8513318;528692
"924123";34,2884132;27,8493282;528692
"924133";34,2868407;27,8483384;528692
"924143";34,285836;27,8500459;528692
"924153";34,2866486;27,8564223;528692
"924163";34,2836428;27,8573569;528692
"924173";34,2795495;27,8569945;528692
"924183";34,2728637;27,8536115;528692
"924193";34,2723679;27,8508544;528692
"924203";34,2760572;27,8435778;528692
"924213";34,2761794;27,8374692;528692
"924223";34,2699045;27,825799;528692
"924233";34,2637821;27,8248811;528692
"924243";34,2650596;27,8220301;528692
"924253";34,2619326;27,8039104;528692
"924263";34,2375363;27,7899423;528692
"924273";34,2154323;27,7933447;528692
"924283";34,2150078;27,7943927;528692
"924293";34,2137825;27,7956235;528692
"924303";34,2060329;27,7836135;528692
"924313";34,2244447;27,7651284;528692
"924323";34,2552203;27,7650866;528692
"924333";34,2531705;27,750839;528693
"924343";34,2607206;27,7319757;528693
"924353";34,2597582;27,7319195;528693
"924363";34,2583939;27,7315343;528693
"924373";34,2574136;27,7276029;528693
"924383";34,256628;27,7278148;528693
"924393";34,2468626;27,731968;528693
"924403";34,2494016;27,730878;528693
"924413";34,2513068;27,728042;528693
"924423";34,2518519;27,7249331;528693
"924433";34,2503852;27,7247284;528693
"924443";34,2419536;27,7349274;528693
"924453";34,2326809;27,7407058;528693
"924463";34,2078629;27,7660895;528693
"924473";34,1870114;27,7842235;528693
"924483";34,1376001;27,7944274;528693
"924493";34,0793157;27,799363;528693
"924503";34,0168722;27,8467779;528693
"924513";33,9732109;27,8861551;528693
"924523";33,9477333;27,8966549;528693
"924533";33,9055737;27,9377082;528693
"924543";33,8725564;27,9399792;528693
"924553";33,839772;27,9626895;528693
"924563";33,8151983;27,9806248;528693
"924573";33,7951084;27,999026;528693
"924583";33,7786871;28,0106141;528693
"924593";33,7650793;28,0175162;528693
"924603";33,7622091;28,0200449;528693
"924613";33,7608735;28,0233595;528693
"924623";33,7643295;28,0322428;528693
"924633";33,7417101;28,0534725;528693
"924643";33,7241529;28,068309;528693
"924653";33,7116766;28,0756708;528693
"924663";33,6929234;28,1038006;528693
"924673";33,6730853;28,1313879;528693
"924683";33,6524202;28,1660811;528693
"924693";33,6510391;28,1621664;528693
"924703";33,6491222;28,1657237;528693
"924713";33,6258148;28,1901273;528693
"924723";33,6210692;28,2295391;528693
"924733";33,6177359;28,2305848;528693
"924743";33,6171406;28,2306677;528693
"924753";33,6183235;28,2322602;528693
"924763";33,6169318;28,2354664;528693
"924773";33,6162788;28,2379598;528693
"924783";33,6147007;28,2387713;528693
"924793";33,6122789;28,2388598;528693
"924803";33,6105608;28,2376018;528693
"924813";33,6104309;28,2372282;528693
"924823";33,6089742;28,2374999;528693
"924833";33,6087814;28,2383365;528693
"924843";33,6081362;28,2394661;528693
"924853";33,6072029;28,2378038;528693
"924863";33,6073216;28,2349013;528693
"924873";33,6089088;28,2345046;528693
"924883";33,6091015;28,2323481;528693
"924893";33,6089987;28,2299;528693
"924903";33,6057113;28,2316095;528693
"924913";33,5969668;28,2414726;528693
"924923";33,5929973;28,244763;528693
"924933";33,5858188;28,2694057;528693
"924943";33,5647707;28,2959061;528693
"924953";33,5171424;28,3154624;528693
"924963";33,4814954;28,3427423;528693
"924973";33,4284706;28,3726461;528693
"924983";33,4033197;28,392747;528693
"924993";33,3795055;28,4211656;528693
"925003";33,3685756;28,4481185;528693
"925013";33,3440425;28,4667717;528693
"925023";33,3349103;28,4704009;528693
"925033";33,3278569;28,4744067;528693
"925043";33,3255349;28,4765871;528693
"925053";33,2990028;28,500183;528693
"925063";33,2801442;28,5226771;528693
"925073";33,2781241;28,5309156;528693
"925083";33,263752;28,5491975;528693
"925093";33,263752;28,5722195;528693
"925103";33,2555387;28,5817884;528693
"925113";33,2542956;28,5495441;528693
"925123";33,2233187;28,5891368;528693
"925133";33,2178169;28,6180545;528693
"925143";33,218085;28,6183788;528693
"925153";33,2214788;28,6322586;528693
"925163";33,2186675;28,63475;528693
"925173";33,2152083;28,6386051;528693
"925183";33,2118963;28,6419749;528693
"925193";33,2116731;28,6434172;528693
"925203";33,2102884;28,645211;528693
"925213";33,2069576;28,6500916;528693
"925223";33,2054983;28,6566968;528693
"925233";33,1983451;28,6706988;528693
"925243";33,2046503;28,6911364;528693
"925253";33,2089733;28,7138705;528693
"925263";33,2163452;28,722604;528693
"925273";33,2188791;28,7301394;528693
"925283";33,2229138;28,7414478;528693
"925293";33,2210241;28,7813889;528693
"925303";33,2145384;28,795674;528693
"925313";33,2102916;28,8066591;528693
"925323";33,1939888;28,8168612;528693
"925333";33,1730173;28,8642724;528694
"925343";33,1804577;28,8865126;528694
"925353";33,1832452;28,9088567;528694
"925363";33,1846459;28,931393;528694
"925373";33,172933;28,9421293;528694
"925383";33,1735136;28,9638565;528694
"925393";33,1591806;29,0093779;528694
"925403";33,1544407;29,0218392;528694
"925413";33,1483897;29,0246999;528694
"925423";33,1409813;29,0282556;528694
"925433";33,1355543;29,0301886;528694
"925443";33,1297024;29,0326824;528694
"925453";33,1264255;29,0395491;528694
"925463";33,1193723;29,0435746;528694
"925473";33,1122756;29,0443786;528694
"925483";33,097623;29,0552725;528694
"925493";33,092885;29,0584626;528694
"925503";33,0840625;29,0615345;528694
"925513";33,0788716;29,0655687;528694
"925523";33,0770138;29,0756816;528694
"925533";33,0762842;29,0863169;528694
"925543";33,0332414;29,1267931;528694
"925553";32,9911503;29,165837;528694
"925563";32,8845892;29,2339256;528694
"925573";32,8698287;29,285254;528694
"925583";32,830404;29,3148702;528694
"925593";32,8161829;29,364376;528694
"925603";32,7909508;29,4238308;528694
"925613";32,7530105;29,4430932;528694
"925623";32,7513562;29,4436468;528694
"925633";32,7486029;29,4443726;528694
"925643";32,746685;29,4448979;528694
"925653";32,7447546;29,4455586;528694
"925663";32,7439614;29,4462202;528694
"925673";32,7448103;29,4458336;528694
"925683";32,7450155;29,4463352;528694
"925693";32,7439721;29,4468339;528694
"925703";32,7431762;29,4471148;528694
"925713";32,7427075;29,4480356;528694
"925723";32,7433565;29,4489605;528694
"925733";32,7442846;29,44894;528694
"925743";32,7461301;29,4455211;528694
"925753";32,7474059;29,4451288;528694
"925763";32,7484014;29,4448832;528694
"925773";32,749312;29,4446373;528694
"925783";32,7513382;29,4440004;528694
"925793";32,7516254;29,4446143;528694
"925803";32,750383;29,4452189;528694
"925813";32,7491224;29,446138;528694
"925823";32,7477987;29,4472323;528694
"925833";32,7468747;29,4477064;528694
"925843";32,7461249;29,4483148;528694
"925853";32,7472622;29,4483416;528694
"925863";32,7478496;29,448;528694
"925873";32,7488098;29,4472707;528694
"925883";32,7499565;29,4468807;528694
"925893";32,7512701;29,4472404;528694
"925903";32,7519735;29,4481962;528694
"925913";32,7512707;29,4491328;528694
"925923";32,7502233;29,4496695;528694
"925933";32,7489198;29,4496654;528694
"925943";32,7479052;29,4490832;528694
"925953";32,7475364;29,4499264;528694
"925963";32,7482901;29,4508652;528694
"925973";32,7483833;29,4507614;528694
"925983";32,7487796;29,4505681;528694
"925993";32,7497587;29,4499345;528694
"926003";32,7509683;29,4498621;528694
"926013";32,7521089;29,4506452;528694
"926023";32,7516461;29,4517364;528694
"926033";32,7505942;29,4522112;528694
"926043";32,7494497;29,4520374;528694
"926053";32,7487287;29,4520868;528694
"926063";32,7497694;29,4523426;528694
"926073";32,7505331;29,4530999;528694
"926083";32,7449787;29,464195;528694
"926093";32,7321278;29,4697123;528694
"926103";32,7326039;29,449619;528694
"926113";32,7235572;29,4647604;528694
"926123";32,7289638;29,5016401;528694
"926133";32,7234071;29,5265761;528694
"926143";32,7211039;29,5530692;528694
"926153";32,7126887;29,5703944;528694
"926163";32,7056826;29,5864842;528694
"926173";32,6853811;29,5946012;528694
"926183";32,6912292;29,6165595;528694
"926193";32,6844112;29,6529753;528694
"926203";32,6863293;29,6745333;528694
"926213";32,6936185;29,7027309;528694
"926223";32,6971471;29,7221443;528694
"926233";32,6914764;29,7366733;528694
"926243";32,679569;29,7543772;528694
"926253";32,6452229;29,7879727;528694
"926263";32,6277818;29,8120047;528694
"926273";32,6302926;29,8427621;528694
"926283";32,6312134;29,8721686;528694
"926293";32,6149967;29,8877377;528694
"926303";32,5935498;29,8984379;528694
"926313";32,5834713;29,915047;528694
"926323";32,5597777;29,9264666;528695
"926333";32,568796;29,9353895;528695
"926343";32,5826873;29,9457387;528695
"926353";32,583644;29,9517626;528695
"926363";32,5871481;29,9626155;528695
"926373";32,5882963;29,97298;528695
"926383";32,58152;30,0156328;528695
"926393";32,577256;30,0428837;528695
"926403";32,5767061;30,0436546;528695
"926413";32,5725151;30,0878532;528695
"926423";32,5708317;30,165219;528695
"926433";32,5720549;30,17738;528695
"926443";32,5717287;30,1877069;528695
"926453";32,5743382;30,1996537;528695
"926463";32,5738081;30,2109648;528695
"926473";32,5676106;30,2194561;528695
"926483";32,5612093;30,2273125;528695
"926493";32,5614947;30,2354149;528695
"926503";32,5533809;30,2431996;528695
"926513";32,545471;30,2485534;528695
"926523";32,5395997;30,2569709;528695
"926533";32,5316897;30,2653878;528695
"926543";32,5192132;30,2634862;528695
"926553";32,5037195;30,2682402;528695
"926563";32,4904683;30,2709869;528695
"926573";32,4738738;30,2756702;528695
"926583";32,4639382;30,2788839;528695
"926593";32,4528333;30,2866035;528695
"926603";32,4494463;30,2894324;528695
"926613";32,4453929;30,3027123;528695
"926623";32,4439493;30,3129226;528695
"926633";32,4434496;30,3210231;528695
"926643";32,4471142;30,3316629;528695
"926653";32,4400626;30,3510225;528695
"926663";32,4205178;30,3671206;528695
"926673";32,4169642;30,3575387;528695
"926683";32,4059148;30,3671685;528695
"926693";32,3985855;30,3743543;528695
"926703";32,3887576;30,3882932;528695
"926713";32,3756537;30,4012245;528695
"926723";32,3653612;30,4138186;528695
"926733";32,3635276;30,4228856;528695
"926743";32,3605987;30,4325341;528695
"926753";32,3356063;30,5726787;528695
"926763";32,3364085;30,7491372;528695
"926773";32,3218156;30,8017953;528695
"926783";32,3186928;30,8414421;528695
"926793";32,3186589;30,8422597;528695
"926803";32,3180895;30,8567961;528695
"926813";32,3173539;30,8828333;528695
"926823";32,3149836;30,9490899;528695
"926833";32,3126124;31,0208792;528695
"926843";32,312404;31,1056983;528695
"926853";32,3376078;31,1864775;528695
"926863";32,3377835;31,1881714;528695
"926873";32,346188;31,1933029;528695
"926883";32,3509005;31,1943733;528695
"926893";32,3545992;31,2077535;528695
"926903";32,364958;31,2261308;528695
"926913";32,4149525;31,1990377;528695
"926923";32,5026301;31,1240288;528695
"926933";32,4822376;31,1250362;528695
"926943";32,5003016;31,1125344;528695
"926953";32,5036107;31,1241778;528695
"926963";32,5968343;31,0592799;528695
"926973";32,8182775;31,0936101;528695
"926983";32,9240996;31,1437618;528695
"926993";32,9259694;31,1362089;528695
"927003";32,901605;31,1299499;528695
"927013";32,6966414;31,0580683;528695
"927023";32,7163824;31,0371845;528695
"927033";32,7654776;31,0407145;528695
"927043";32,791918;31,0460525;528695
"927053";32,8478691;31,0798571;528695
"927063";32,8639591;31,0875862;528695
"927073";32,8718105;31,090561;528695
"927083";32,8870804;31,0878872;528695
"927093";32,899911;31,0887924;528695
"927103";32,9709108;31,0840683;528695
"927113";32,9769715;31,060368;528695
"927123";32,9669159;31,0574311;528695
"927133";33,0080183;31,0493791;528695
"927143";33,0234053;31,0605838;528695
"927153";33,0237732;31,0671638;528695
"927163";33,009672;31,0714775;528695
"927173";33,0228637;31,0816815;528695
"927183";33,0518351;31,1097526;528695
"927193";33,0249191;31,0887611;528695
"927203";32,9700525;31,0920066;528695
"927213";33,0212237;31,1461493;528695
"927223";33,0399643;31,1594099;528695
"927233";33,0447728;31,1605316;528695
"927243";33,0476804;31,1599003;528695
"927253";33,0483304;31,1598928;528695
"927263";33,0488886;31,1599153;528695
"927273";33,0512617;31,1607805;528695
"927283";33,05298;31,1607016;528695
"927293";33,1077703;31,1746097;528695
"927303";33,1213746;31,1556807;528695
"927313";33,1336912;31,1337703;528695
"927323";33,1053671;31,1342111;528696
"927333";33,1172117;31,1023209;528696
"927343";33,1957015;31,0590911;528696
"927353";33,2006257;31,0578952;528696
"927363";33,214107;31,0580364;528696
"927373";33,2209666;31,0608226;528696
"927383";33,2056673;31,0644252;528696
"927393";33,196681;31,0660909;528696
"927403";33,2267382;31,0732864;528696
"927413";33,2274056;31,0720029;528696
"927423";33,2295039;31,0732864;528696
"927433";33,4595501;31,0791132;528696
"927443";33,3947882;31,1710847;528696
"927453";33,275199;31,2040039;528696
"927463";33,2702367;31,2092474;528696
"927473";33,2948363;31,2036845;528696
"927483";33,3328164;31,1970771;528696
"927493";33,371011;31,1888171;528696
"927503";33,4022534;31,1772887;528696
"927513";33,4268868;31,1651345;528696
"927523";33,4570134;31,1505916;528696
"927533";33,4794152;31,1344301;528696
"927543";33,5118336;31,1196625;528696
"927553";33,5916857;31,1134067;528696
"927563";33,6793303;31,1199584;528696
"927573";33,6787909;31,1194914;528696
"927583";33,6795888;31,1187279;528696
"927593";33,679448;31,1194439;528696
"927603";33,6857143;31,119697;528696
"927613";33,7516456;31,1311871;528696
"927623";33,796968;31,1437446;528696
"927633";33,8005829;31,1445148;528696
"927643";33,8049246;31,1461769;528696
"927653";33,8108866;31,147828;528696
"927663";33,8309699;31,1562942;528696
"927673";33,8301541;31,1546533;528696
"927683";33,8296067;31,150816;528696
"927693";33,8319302;31,1511719;528696
"927703";33,8314359;31,1534788;528696
"927713";33,8322849;31,1532522;528696
"927723";33,8353392;31,1521303;528696
"927733";33,8408509;31,1532547;528696
"927743";33,8427089;31,155514;528696
"927753";33,8443141;31,1549048;528696
"927763";33,8471351;31,1551982;528696
"927773";33,8495159;31,1556504;528696
"927783";33,8521432;31,1564656;528696
"927793";33,8791842;31,1627629;528696
"927803";33,918525;31,175159;528696
"927813";33,9767981;31,1967481;528696
"927823";34,0344823;31,216788;528696
"927833";34,0864957;31,2417419;528696
"927843";34,1024287;31,2506299;528696
"927853";34,1135676;31,2558954;528696
"927863";34,1510305;31,2773117;528696
"927873";34,202107;31,3123079;528696
"927883";34,2022854;31,3140903;528696
"927893";34,2021457;31,313692;528696
"927903";34,2018728;31,3127539;528696
"927913";34,2191083;31,3239574;528696
"927923";34,2225216;31,3265258;528696
"927933";34,2266104;31,3297671;528696
"927943";34,2321824;31,3344714;528696
"927953";34,2410221;31,3421128;528696
"927963";34,2665514;31,3636467;528696
"927973";34,2899868;31,3853188;528696
"927983";34,2942845;31,3892879;528696
"927993";34,3013039;31,3956195;528696
"928003";34,3195188;31,4097305;528696
"928013";34,3324808;31,420903;528696
"928023";34,3451065;31,4327239;528696
"928033";34,3520748;31,4398282;528696
"928043";34,3546938;31,4427127;528696
"928053";34,3590814;31,4473022;528696
"928063";34,3642102;31,4523579;528696
"928073";34,3863022;31,474778;528696
"928083";34,4102772;31,4998869;528696
"928093";34,4262511;31,5181579;528696
"928103";34,4286229;31,5235537;528696
"928113";34,4279802;31,5265123;528696
"928123";34,4305053;31,5292999;528696
"928133";34,4288183;31,5269411;528696
"928143";34,42959;31,5242308;528696
"928153";34,432203;31,524224;528696
"928163";34,4342567;31,5259703;528696
"928173";34,4340603;31,5267302;528696
"928183";34,4365423;31,5284949;528696
"928193";34,4370404;31,5288439;528696
"928203";34,4379903;31,5299018;528696
"928213";34,4393102;31,5308984;528696
"928223";34,4395178;31,5320869;528696
"928233";34,455466;31,5490084;528696
"928243";34,4810468;31,5810991;528696
"928253";34,5142833;31,627189;528696
"928263";34,5183583;31,6320185;528696
"928273";34,517396;31,6346525;528696
"928283";34,5168911;31,6370247;528696
"928293";34,5201126;31,6403262;528696
"928303";34,5185603;31,6376888;528696
"928313";34,5189504;31,6376944;528696
"928323";34,5185108;31,6375344;528697
"928333";34,5179307;31,6367438;528697
"928343";34,5208696;31,6354944;528697
"928353";34,5212449;31,6375054;528697
"928363";34,5232261;31,6366978;528697
"928373";34,5237955;31,6376441;528697
"928383";34,5215284;31,6387437;528697
"928393";34,5213345;31,6396594;528697
"928403";34,5225;31,6387947;528697
"928413";34,5271465;31,642208;528697
"928423";34,527382;31,6434848;528697
"928433";34,5304664;31,6461079;528697
"928443";34,5489377;31,6706228;528697
"928453";34,5541362;31,6784115;528697
